,State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
183455,New York,New York,36,61,2015-09-06,36,Good,Ozone,36-061-0135,5
183456,New York,New York,36,61,2015-09-07,58,Moderate,Ozone,36-061-0135,4
183457,New York,New York,36,61,2015-09-08,77,Moderate,Ozone,36-061-0135,4
183458,New York,New York,36,61,2015-09-09,50,Good,PM2.5,36-061-0135,5
183459,New York,New York,36,61,2015-09-10,50,Good,PM2.5,36-061-0128,4
183460,New York,New York,36,61,2015-09-11,35,Good,Ozone,36-061-0135,3
183461,New York,New York,36,61,2015-09-12,36,Good,PM2.5,36-061-0134,5
183462,New York,New York,36,61,2015-09-13,29,Good,Ozone,36-061-0135,4
183463,New York,New York,36,61,2015-09-14,25,Good,Ozone,36-061-0135,4
183464,New York,New York,36,61,2015-09-15,52,Moderate,PM2.5,36-061-0134,5
183465,New York,New York,36,61,2015-09-16,74,Moderate,Ozone,36-061-0135,4
183466,New York,New York,36,61,2015-09-17,122,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
183467,New York,New York,36,61,2015-09-18,77,Moderate,Ozone,36-061-0135,5
183468,New York,New York,36,61,2015-09-19,49,Good,PM2.5,36-061-0115,4
183469,New York,New York,36,61,2015-09-20,29,Good,Ozone,36-061-0135,3
183470,New York,New York,36,61,2015-09-21,30,Good,Ozone,36-061-0135,5
183471,New York,New York,36,61,2015-09-22,28,Good,Ozone,36-061-0135,4
183472,New York,New York,36,61,2015-09-23,40,Good,Ozone,36-061-0135,4
183473,New York,New York,36,61,2015-09-24,43,Good,PM2.5,36-061-0134,5
183474,New York,New York,36,61,2015-09-25,33,Good,PM2.5,36-061-0128,4
183475,New York,New York,36,61,2015-09-26,31,Good,Ozone,36-061-0135,4
183476,New York,New York,36,61,2015-09-27,38,Good,PM2.5,36-061-0128,5
183477,New York,New York,36,61,2015-09-28,44,Good,PM2.5,36-061-0134,4
183478,New York,New York,36,61,2015-09-29,41,Good,PM2.5,36-061-0115,4
183479,New York,New York,36,61,2015-09-30,24,Good,PM2.5,36-061-0128,4
183480,New York,New York,36,61,2015-10-01,20,Good,PM2.5,36-061-0128,3
183481,New York,New York,36,61,2015-10-02,15,Good,Ozone,36-061-0135,4
183482,New York,New York,36,61,2015-10-03,32,Good,PM2.5,36-061-0128,5
183483,New York,New York,36,61,2015-10-04,27,Good,Ozone,36-061-0135,4
183484,New York,New York,36,61,2015-10-05,32,Good,PM2.5,36-061-0115,4
183485,New York,New York,36,61,2015-10-06,47,Good,PM2.5,36-061-0128,5
183486,New York,New York,36,61,2015-10-07,38,Good,PM2.5,36-061-0128,4
183487,New York,New York,36,61,2015-10-08,46,Good,PM2.5,36-061-0115,4
183488,New York,New York,36,61,2015-10-09,53,Moderate,PM2.5,36-061-0115,5
183489,New York,New York,36,61,2015-10-10,28,Good,Ozone,36-061-0135,4
183490,New York,New York,36,61,2015-10-11,38,Good,PM2.5,36-061-0115,4
183491,New York,New York,36,61,2015-10-12,56,Moderate,PM2.5,36-061-0134,5
183492,New York,New York,36,61,2015-10-13,52,Moderate,PM2.5,36-061-0115,4
183493,New York,New York,36,61,2015-10-14,41,Good,PM2.5,36-061-0134,4
183494,New York,New York,36,61,2015-10-15,32,Good,PM2.5,36-061-0134,4
183495,New York,New York,36,61,2015-10-16,35,Good,PM2.5,36-061-0115,4
183496,New York,New York,36,61,2015-10-17,23,Good,PM2.5,36-061-0115,4
183497,New York,New York,36,61,2015-10-18,22,Good,Ozone,36-061-0135,5
183498,New York,New York,36,61,2015-10-19,38,Good,PM2.5,36-061-0115,4
183499,New York,New York,36,61,2015-10-20,54,Moderate,PM2.5,36-061-0115,4
183500,New York,New York,36,61,2015-10-21,65,Moderate,PM2.5,36-061-0134,5
183501,New York,New York,36,61,2015-10-22,67,Moderate,PM2.5,36-061-0115,4
183502,New York,New York,36,61,2015-10-23,29,Good,Ozone,36-061-0135,4
183503,New York,New York,36,61,2015-10-24,30,Good,PM2.5,36-061-0134,5
183504,New York,New York,36,61,2015-10-25,23,Good,PM2.5,36-061-0115,4
183505,New York,New York,36,61,2015-10-26,41,Good,PM2.5,36-061-0128,4
183506,New York,New York,36,61,2015-10-27,49,Good,PM2.5,36-061-0128,5
183507,New York,New York,36,61,2015-10-28,23,Good,Ozone,36-061-0135,3
183508,New York,New York,36,61,2015-10-29,47,Good,PM2.5,36-061-0134,4
183509,New York,New York,36,61,2015-10-30,34,Good,PM2.5,36-061-0115,5
183510,New York,New York,36,61,2015-10-31,42,Good,PM2.5,36-061-0115,4
183511,New York,New York,36,61,2015-11-01,55,Moderate,PM2.5,36-061-0134,4
183512,New York,New York,36,61,2015-11-02,56,Moderate,PM2.5,36-061-0134,5
183513,New York,New York,36,61,2015-11-03,64,Moderate,PM2.5,36-061-0134,4
183514,New York,New York,36,61,2015-11-04,67,Moderate,PM2.5,36-061-0128,4
183515,New York,New York,36,61,2015-11-05,81,Moderate,PM2.5,36-061-0134,5
183516,New York,New York,36,61,2015-11-06,57,Moderate,PM2.5,36-061-0128,4
183517,New York,New York,36,61,2015-11-07,32,Good,PM2.5,36-061-0134,4
183518,New York,New York,36,61,2015-11-08,28,Good,PM2.5,36-061-0134,5
183519,New York,New York,36,61,2015-11-09,57,Moderate,PM2.5,36-061-0134,4
183520,New York,New York,36,61,2015-11-10,38,Good,PM2.5,36-061-0115,4
183521,New York,New York,36,61,2015-11-11,31,Good,PM2.5,36-061-0128,5
183522,New York,New York,36,61,2015-11-12,34,Good,PM2.5,36-061-0115,4
183523,New York,New York,36,61,2015-11-13,32,Good,PM2.5,36-061-0134,4
183524,New York,New York,36,61,2015-11-14,36,Good,PM2.5,36-061-0115,5
183525,New York,New York,36,61,2015-11-15,48,Good,PM2.5,36-061-0115,4
183526,New York,New York,36,61,2015-11-16,58,Moderate,PM2.5,36-061-0134,4
183527,New York,New York,36,61,2015-11-17,57,Moderate,PM2.5,36-061-0128,5
183528,New York,New York,36,61,2015-11-18,38,Good,PM2.5,36-061-0134,4
183529,New York,New York,36,61,2015-11-19,37,Good,PM2.5,36-061-0115,4
183530,New York,New York,36,61,2015-11-20,36,Good,PM2.5,36-061-0115,5
183531,New York,New York,36,61,2015-11-21,47,Good,PM2.5,36-061-0135,4
183532,New York,New York,36,61,2015-11-22,44,Good,PM2.5,36-061-0115,4
183533,New York,New York,36,61,2015-11-23,38,Good,PM2.5,36-061-0115,5
183534,New York,New York,36,61,2015-11-24,54,Moderate,PM2.5,36-061-0135,4
183535,New York,New York,36,61,2015-11-25,61,Moderate,PM2.5,36-061-0134,4
183536,New York,New York,36,61,2015-11-26,64,Moderate,PM2.5,36-061-0135,5
183537,New York,New York,36,61,2015-11-27,53,Moderate,PM2.5,36-061-0115,4
183538,New York,New York,36,61,2015-11-28,52,Moderate,PM2.5,36-061-0134,4
183539,New York,New York,36,61,2015-11-29,52,Moderate,PM2.5,36-061-0079,5
183540,New York,New York,36,61,2015-11-30,66,Moderate,PM2.5,36-061-0128,4
183541,New York,New York,36,61,2015-12-01,51,Moderate,PM2.5,36-061-0128,4
183542,New York,New York,36,61,2015-12-02,62,Moderate,PM2.5,36-061-0135,5
183543,New York,New York,36,61,2015-12-03,47,Good,PM2.5,36-061-0128,4
183544,New York,New York,36,61,2015-12-04,54,Moderate,PM2.5,36-061-0128,4
183545,New York,New York,36,61,2015-12-05,61,Moderate,PM2.5,36-061-0128,5
183546,New York,New York,36,61,2015-12-06,68,Moderate,PM2.5,36-061-0134,4
183547,New York,New York,36,61,2015-12-07,70,Moderate,PM2.5,36-061-0134,4
183548,New York,New York,36,61,2015-12-08,64,Moderate,PM2.5,36-061-0128,4
183549,New York,New York,36,61,2015-12-09,68,Moderate,PM2.5,36-061-0135,4
183550,New York,New York,36,61,2015-12-10,66,Moderate,PM2.5,36-061-0115,4
183551,New York,New York,36,61,2015-12-11,83,Moderate,PM2.5,36-061-0128,5
183552,New York,New York,36,61,2015-12-12,83,Moderate,PM2.5,36-061-0128,4
183553,New York,New York,36,61,2015-12-13,74,Moderate,PM2.5,36-061-0135,4
183554,New York,New York,36,61,2015-12-14,60,Moderate,PM2.5,36-061-0135,5
183555,New York,New York,36,61,2015-12-15,25,Good,Ozone,36-061-0135,4
183556,New York,New York,36,61,2015-12-16,38,Good,PM2.5,36-061-0135,4
183557,New York,New York,36,61,2015-12-17,50,Good,PM2.5,36-061-0134,5
183558,New York,New York,36,61,2015-12-18,47,Good,PM2.5,36-061-0134,4
183559,New York,New York,36,61,2015-12-19,50,Good,PM2.5,36-061-0115,4
183560,New York,New York,36,61,2015-12-20,51,Moderate,PM2.5,36-061-0115,5
183561,New York,New York,36,61,2015-12-21,55,Moderate,PM2.5,36-061-0115,4
183562,New York,New York,36,61,2015-12-22,60,Moderate,PM2.5,36-061-0115,4
183563,New York,New York,36,61,2015-12-23,63,Moderate,PM2.5,36-061-0128,5
183564,New York,New York,36,61,2015-12-24,58,Moderate,PM2.5,36-061-0115,4
183565,New York,New York,36,61,2015-12-25,66,Moderate,PM2.5,36-061-0134,4
183566,New York,New York,36,61,2015-12-26,35,Good,PM2.5,36-061-0128,5
183567,New York,New York,36,61,2015-12-27,53,Moderate,PM2.5,36-061-0115,4
183568,New York,New York,36,61,2015-12-28,47,Good,PM2.5,36-061-0128,4
183569,New York,New York,36,61,2015-12-29,49,Good,PM2.5,36-061-0128,5
183570,New York,New York,36,61,2015-12-30,56,Moderate,PM2.5,36-061-0134,4
183571,New York,New York,36,61,2015-12-31,52,Moderate,PM2.5,36-061-0115,4
185264,New York,New York,36,61,2016-01-01,56,Moderate,PM2.5,36-061-0115,5
185265,New York,New York,36,61,2016-01-02,67,Moderate,PM2.5,36-061-0115,4
185266,New York,New York,36,61,2016-01-03,76,Moderate,PM2.5,36-061-0115,4
185267,New York,New York,36,61,2016-01-04,55,Moderate,PM2.5,36-061-0115,5
185268,New York,New York,36,61,2016-01-05,57,Moderate,PM2.5,36-061-0115,3
185269,New York,New York,36,61,2016-01-06,72,Moderate,PM2.5,36-061-0115,4
185270,New York,New York,36,61,2016-01-07,84,Moderate,PM2.5,36-061-0134,5
185271,New York,New York,36,61,2016-01-08,80,Moderate,PM2.5,36-061-0128,4
185272,New York,New York,36,61,2016-01-09,67,Moderate,PM2.5,36-061-0128,4
185273,New York,New York,36,61,2016-01-10,51,Moderate,PM2.5,36-061-0115,5
185274,New York,New York,36,61,2016-01-11,54,Moderate,PM2.5,36-061-0115,4
185275,New York,New York,36,61,2016-01-12,60,Moderate,PM2.5,36-061-0115,4
185276,New York,New York,36,61,2016-01-13,55,Moderate,PM2.5,36-061-0115,5
185277,New York,New York,36,61,2016-01-14,66,Moderate,PM2.5,36-061-0115,4
185278,New York,New York,36,61,2016-01-15,78,Moderate,PM2.5,36-061-0135,4
185279,New York,New York,36,61,2016-01-16,58,Moderate,PM2.5,36-061-0115,5
185280,New York,New York,36,61,2016-01-17,53,Moderate,PM2.5,36-061-0115,4
185281,New York,New York,36,61,2016-01-18,57,Moderate,PM2.5,36-061-0115,4
185282,New York,New York,36,61,2016-01-19,52,Moderate,PM2.5,36-061-0115,5
185283,New York,New York,36,61,2016-01-20,47,Good,PM2.5,36-061-0135,4
185284,New York,New York,36,61,2016-01-21,53,Moderate,PM2.5,36-061-0115,4
185285,New York,New York,36,61,2016-01-22,58,Moderate,PM2.5,36-061-0128,5
185286,New York,New York,36,61,2016-01-23,55,Moderate,PM2.5,36-061-0128,4
185287,New York,New York,36,61,2016-01-24,58,Moderate,PM2.5,36-061-0115,4
185288,New York,New York,36,61,2016-01-25,65,Moderate,PM2.5,36-061-0115,5
185289,New York,New York,36,61,2016-01-26,90,Moderate,PM2.5,36-061-0115,4
185290,New York,New York,36,61,2016-01-27,60,Moderate,PM2.5,36-061-0115,4
185291,New York,New York,36,61,2016-01-28,63,Moderate,PM2.5,36-061-0115,5
185292,New York,New York,36,61,2016-01-29,62,Moderate,PM2.5,36-061-0115,4
185293,New York,New York,36,61,2016-01-30,71,Moderate,PM2.5,36-061-0115,4
185294,New York,New York,36,61,2016-01-31,77,Moderate,PM2.5,36-061-0115,5
185295,New York,New York,36,61,2016-02-01,72,Moderate,PM2.5,36-061-0115,4
185296,New York,New York,36,61,2016-02-02,49,Good,PM2.5,36-061-0134,4
185297,New York,New York,36,61,2016-02-03,54,Moderate,PM2.5,36-061-0135,5
185298,New York,New York,36,61,2016-02-04,55,Moderate,PM2.5,36-061-0115,4
185299,New York,New York,36,61,2016-02-05,48,Good,PM2.5,36-061-0115,4
185300,New York,New York,36,61,2016-02-06,70,Moderate,PM2.5,36-061-0115,5
185301,New York,New York,36,61,2016-02-07,68,Moderate,PM2.5,36-061-0115,4
185302,New York,New York,36,61,2016-02-08,52,Moderate,PM2.5,36-061-0128,4
185303,New York,New York,36,61,2016-02-09,71,Moderate,PM2.5,36-061-0128,5
185304,New York,New York,36,61,2016-02-10,67,Moderate,PM2.5,36-061-0115,4
185305,New York,New York,36,61,2016-02-11,51,Moderate,PM2.5,36-061-0115,4
185306,New York,New York,36,61,2016-02-12,56,Moderate,PM2.5,36-061-0115,5
185307,New York,New York,36,61,2016-02-13,59,Moderate,PM2.5,36-061-0115,4
185308,New York,New York,36,61,2016-02-14,52,Moderate,PM2.5,36-061-0115,4
185309,New York,New York,36,61,2016-02-15,72,Moderate,PM2.5,36-061-0128,5
185310,New York,New York,36,61,2016-02-16,57,Moderate,PM2.5,36-061-0115,4
185311,New York,New York,36,61,2016-02-17,53,Moderate,PM2.5,36-061-0128,4
185312,New York,New York,36,61,2016-02-18,41,Good,PM2.5,36-061-0115,5
185313,New York,New York,36,61,2016-02-19,53,Moderate,PM2.5,36-061-0135,4
185314,New York,New York,36,61,2016-02-20,63,Moderate,PM2.5,36-061-0115,4
185315,New York,New York,36,61,2016-02-21,57,Moderate,PM2.5,36-061-0115,5
185316,New York,New York,36,61,2016-02-22,39,Good,PM2.5,36-061-0128,4
185317,New York,New York,36,61,2016-02-23,60,Moderate,PM2.5,36-061-0128,4
185318,New York,New York,36,61,2016-02-24,65,Moderate,PM2.5,36-061-0128,5
185319,New York,New York,36,61,2016-02-25,53,Moderate,PM2.5,36-061-0115,4
185320,New York,New York,36,61,2016-02-26,42,Good,PM2.5,36-061-0115,4
185321,New York,New York,36,61,2016-02-27,57,Moderate,PM2.5,36-061-0115,5
185322,New York,New York,36,61,2016-02-28,63,Moderate,PM2.5,36-061-0115,4
185323,New York,New York,36,61,2016-02-29,57,Moderate,PM2.5,36-061-0135,4
185324,New York,New York,36,61,2016-03-01,52,Moderate,PM2.5,36-061-0135,5
185325,New York,New York,36,61,2016-03-02,59,Moderate,PM2.5,36-061-0115,4
185326,New York,New York,36,61,2016-03-03,46,Good,PM2.5,36-061-0115,4
185327,New York,New York,36,61,2016-03-04,64,Moderate,PM2.5,36-061-0128,5
185328,New York,New York,36,61,2016-03-05,47,Good,PM2.5,36-061-0115,4
185329,New York,New York,36,61,2016-03-06,55,Moderate,PM2.5,36-061-0115,4
185330,New York,New York,36,61,2016-03-07,69,Moderate,PM2.5,36-061-0115,5
185331,New York,New York,36,61,2016-03-08,74,Moderate,PM2.5,36-061-0115,4
185332,New York,New York,36,61,2016-03-09,79,Moderate,PM2.5,36-061-0135,4
185333,New York,New York,36,61,2016-03-10,71,Moderate,PM2.5,36-061-0134,5
185334,New York,New York,36,61,2016-03-11,29,Good,Ozone,36-061-0135,4
185335,New York,New York,36,61,2016-03-12,34,Good,PM2.5,36-061-0135,4
185336,New York,New York,36,61,2016-03-13,47,Good,PM2.5,36-061-0134,5
185337,New York,New York,36,61,2016-03-14,33,Good,Ozone,36-061-0135,4
185338,New York,New York,36,61,2016-03-15,53,Moderate,PM2.5,36-061-0128,4
185339,New York,New York,36,61,2016-03-16,59,Moderate,PM2.5,36-061-0134,5
185340,New York,New York,36,61,2016-03-17,38,Good,PM2.5,36-061-0115,4
185341,New York,New York,36,61,2016-03-18,31,Good,Ozone,36-061-0135,4
185342,New York,New York,36,61,2016-03-19,34,Good,Ozone,36-061-0135,5
185343,New York,New York,36,61,2016-03-20,34,Good,Ozone,36-061-0135,4
185344,New York,New York,36,61,2016-03-21,36,Good,Ozone,36-061-0135,4
185345,New York,New York,36,61,2016-03-22,41,Good,PM2.5,36-061-0115,5
185346,New York,New York,36,61,2016-03-23,61,Moderate,PM2.5,36-061-0134,4
185347,New York,New York,36,61,2016-03-24,58,Moderate,PM2.5,36-061-0128,4
185348,New York,New York,36,61,2016-03-25,59,Moderate,PM2.5,36-061-0135,5
185349,New York,New York,36,61,2016-03-26,31,Good,Ozone,36-061-0135,4
185350,New York,New York,36,61,2016-03-27,31,Good,Ozone,36-061-0135,4
185351,New York,New York,36,61,2016-03-28,41,Good,PM2.5,36-061-0128,5
185352,New York,New York,36,61,2016-03-29,38,Good,Ozone,36-061-0135,4
185353,New York,New York,36,61,2016-03-30,39,Good,PM2.5,36-061-0135,4
185354,New York,New York,36,61,2016-03-31,55,Moderate,PM2.5,36-061-0115,5
185355,New York,New York,36,61,2016-04-01,55,Moderate,PM2.5,36-061-0115,4
185356,New York,New York,36,61,2016-04-02,31,Good,Ozone,36-061-0135,4
185357,New York,New York,36,61,2016-04-03,36,Good,Ozone,36-061-0135,5
185358,New York,New York,36,61,2016-04-04,55,Moderate,PM2.5,36-061-0128,4
185359,New York,New York,36,61,2016-04-05,42,Good,PM2.5,36-061-0115,4
185360,New York,New York,36,61,2016-04-06,37,Good,Ozone,36-061-0135,4
185361,New York,New York,36,61,2016-04-07,33,Good,Ozone,36-061-0135,4
185362,New York,New York,36,61,2016-04-08,31,Good,Ozone,36-061-0135,4
185363,New York,New York,36,61,2016-04-09,47,Good,PM2.5,36-061-0115,5
185364,New York,New York,36,61,2016-04-10,36,Good,PM2.5,36-061-0115,4
185365,New York,New York,36,61,2016-04-11,52,Moderate,PM2.5,36-061-0128,4
185366,New York,New York,36,61,2016-04-12,49,Good,PM2.5,36-061-0128,5
185367,New York,New York,36,61,2016-04-13,35,Good,Ozone,36-061-0135,3
185368,New York,New York,36,61,2016-04-14,39,Good,PM2.5,36-061-0128,4
185369,New York,New York,36,61,2016-04-15,44,Good,PM2.5,36-061-0134,5
185370,New York,New York,36,61,2016-04-16,43,Good,Ozone,36-061-0135,4
185371,New York,New York,36,61,2016-04-17,51,Moderate,PM2.5,36-061-0134,4
185372,New York,New York,36,61,2016-04-18,64,Moderate,Ozone,36-061-0135,5
185373,New York,New York,36,61,2016-04-19,46,Good,Ozone,36-061-0135,4
185374,New York,New York,36,61,2016-04-20,45,Good,Ozone,36-061-0135,4
185375,New York,New York,36,61,2016-04-21,53,Moderate,PM2.5,36-061-0115,5
185376,New York,New York,36,61,2016-04-22,69,Moderate,PM2.5,36-061-0115,4
185377,New York,New York,36,61,2016-04-23,35,Good,Ozone,36-061-0135,4
185378,New York,New York,36,61,2016-04-24,44,Good,Ozone,36-061-0135,5
185379,New York,New York,36,61,2016-04-25,54,Moderate,PM2.5,36-061-0134,4
185380,New York,New York,36,61,2016-04-26,52,Moderate,PM2.5,36-061-0128,4
185381,New York,New York,36,61,2016-04-27,38,Good,PM2.5,36-061-0134,5
185382,New York,New York,36,61,2016-04-28,36,Good,Ozone,36-061-0135,4
185383,New York,New York,36,61,2016-04-29,35,Good,Ozone,36-061-0135,4
185384,New York,New York,36,61,2016-04-30,42,Good,Ozone,36-061-0135,5
185385,New York,New York,36,61,2016-05-01,31,Good,Ozone,36-061-0135,4
185386,New York,New York,36,61,2016-05-02,52,Moderate,PM2.5,36-061-0115,4
185387,New York,New York,36,61,2016-05-03,53,Moderate,PM2.5,36-061-0128,5
185388,New York,New York,36,61,2016-05-04,23,Good,Ozone,36-061-0135,3
185389,New York,New York,36,61,2016-05-05,28,Good,PM2.5,36-061-0128,4
185390,New York,New York,36,61,2016-05-06,30,Good,PM2.5,36-061-0128,5
185391,New York,New York,36,61,2016-05-07,25,Good,PM2.5,36-061-0134,4
185392,New York,New York,36,61,2016-05-08,32,Good,Ozone,36-061-0135,4
185393,New York,New York,36,61,2016-05-09,53,Moderate,PM2.5,36-061-0134,5
185394,New York,New York,36,61,2016-05-10,27,Good,Ozone,36-061-0135,4
185395,New York,New York,36,61,2016-05-11,55,Moderate,PM2.5,36-061-0128,4
185396,New York,New York,36,61,2016-05-12,64,Moderate,Ozone,36-061-0135,5
185397,New York,New York,36,61,2016-05-13,64,Moderate,PM2.5,36-061-0134,4
185398,New York,New York,36,61,2016-05-14,43,Good,Ozone,36-061-0135,4
185399,New York,New York,36,61,2016-05-15,25,Good,Ozone,36-061-0135,4
185400,New York,New York,36,61,2016-05-16,38,Good,Ozone,36-061-0135,4
185401,New York,New York,36,61,2016-05-17,42,Good,PM2.5,36-061-0135,4
185402,New York,New York,36,61,2016-05-18,38,Good,PM2.5,36-061-0134,5
185403,New York,New York,36,61,2016-05-19,44,Good,PM2.5,36-061-0135,4
185404,New York,New York,36,61,2016-05-20,46,Good,Ozone,36-061-0135,4
185405,New York,New York,36,61,2016-05-21,51,Moderate,PM2.5,36-061-0128,5
185406,New York,New York,36,61,2016-05-22,42,Good,Ozone,36-061-0135,4
185407,New York,New York,36,61,2016-05-23,47,Good,Ozone,36-061-0135,4
185408,New York,New York,36,61,2016-05-24,54,Moderate,PM2.5,36-061-0134,5
185409,New York,New York,36,61,2016-05-25,126,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
185410,New York,New York,36,61,2016-05-26,101,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
185411,New York,New York,36,61,2016-05-27,77,Moderate,PM2.5,36-061-0115,5
185412,New York,New York,36,61,2016-05-28,97,Moderate,Ozone,36-061-0135,4
185413,New York,New York,36,61,2016-05-29,42,Good,Ozone,36-061-0135,4
185414,New York,New York,36,61,2016-05-30,44,Good,PM2.5,36-061-0079,5
185415,New York,New York,36,61,2016-05-31,54,Moderate,Ozone,36-061-0135,4
185416,New York,New York,36,61,2016-06-01,51,Moderate,Ozone,36-061-0135,4
185417,New York,New York,36,61,2016-06-02,52,Moderate,PM2.5,36-061-0134,5
185418,New York,New York,36,61,2016-06-03,49,Good,PM2.5,36-061-0115,4
185419,New York,New York,36,61,2016-06-04,71,Moderate,Ozone,36-061-0135,4
185420,New York,New York,36,61,2016-06-05,39,Good,PM2.5,36-061-0134,5
185421,New York,New York,36,61,2016-06-06,48,Good,Ozone,36-061-0135,4
185422,New York,New York,36,61,2016-06-07,50,Good,Ozone,36-061-0135,4
185423,New York,New York,36,61,2016-06-08,29,Good,PM2.5,36-061-0134,4
185424,New York,New York,36,61,2016-06-09,39,Good,Ozone,36-061-0135,3
185425,New York,New York,36,61,2016-06-10,34,Good,Ozone,36-061-0135,4
185426,New York,New York,36,61,2016-06-11,77,Moderate,Ozone,36-061-0135,5
185427,New York,New York,36,61,2016-06-12,43,Good,Ozone,36-061-0135,3
185428,New York,New York,36,61,2016-06-13,22,Good,Ozone,36-061-0135,3
